time,Speaker_0
0.0,0.0
0.032,0.0
0.064,0.0
0.096,0.0
0.128,0.0
0.16,0.0
0.192,0.0
0.224,0.0
0.256,0.0
0.28800000000000003,0.0
0.32,0.0
0.352,0.0
0.384,0.0
0.41600000000000004,0.0
0.448,0.0
0.48,0.0
0.512,0.0
0.544,0.0
0.5760000000000001,0.0
0.608,0.0
0.64,0.0
0.672,0.0
0.704,0.0
0.736,0.0
0.768,0.0
0.8,0.0
0.8320000000000001,0.0
0.864,0.0
0.896,0.0
0.928,0.0
0.96,0.0
0.992,0.0
1.024,0.0
1.056,0.0
1.088,0.0
1.12,0.0
1.1520000000000001,0.0
1.184,0.0
1.216,0.0
1.248,0.0
1.28,0.0
1.312,0.0
1.344,0.0
1.3760000000000001,0.0
1.408,0.0
1.44,0.0
1.472,0.0
1.504,0.0
1.536,0.0
1.568,0.0
1.6,0.0
1.6320000000000001,0.0
1.6640000000000001,0.0
1.696,0.0
1.728,0.0
1.76,0.0
1.792,0.0
1.824,0.07097530364990234
1.856,0.25954294204711914
1.8880000000000001,0.2785301208496094
1.92,0.33361053466796875
1.952,0.30854368209838867
1.984,0.3145320415496826
2.016,0.27601194381713867
2.048,0.28400111198425293
2.08,0.22739148139953613
2.112,0.12774133682250977
2.144,0.11508846282958984
2.176,0.07571911811828613
2.208,0.04907059669494629
2.24,0.06191754341125488
2.2720000000000002,0.06386995315551758
2.3040000000000003,0.07164788246154785
2.336,0.09330058097839355
2.368,0.11020708084106445
2.4,0.08907318115234375
2.432,0.06362605094909668
2.464,0.05224752426147461
2.496,0.0040776729583740234
2.528,0.008735179901123047
2.56,0.0
2.592,0.0
2.624,0.011710405349731445
2.656,0.0021920204162597656
2.688,0.022159337997436523
2.72,0.0
2.7520000000000002,0.0
2.7840000000000003,0.0
2.816,0.0
2.848,0.0
2.88,0.0
2.912,0.0
2.944,0.0
2.976,0.0
3.008,0.0
3.04,0.0
3.072,0.0
3.104,0.0
3.136,0.0
3.168,0.0
3.2,0.0
3.232,0.0
3.2640000000000002,0.0
3.2960000000000003,0.0
3.3280000000000003,0.0
3.36,0.0
3.392,0.0
3.424,0.0
3.456,0.01047968864440918
3.488,0.0607609748840332
3.52,0.14218950271606445
